businessID,month,monthIndex,monthlyRevenue,monthlyCashFlow,debtToIncomeRatio,workingCapRatio,paymentHistScore
SME_00620,2024-04-25,17,18358.6,2407.63,5.35,1.44,0.65
SME_00620,2024-05-25,18,27588.43,1410.24,5.667,1.67,0.44
SME_00620,2024-06-24,19,15670.57,930.57,6.157,0.93,0.84
SME_00620,2024-07-24,20,17804.13,2449.5,5.421,0.95,0.58
SME_00620,2024-08-23,21,20541.82,3248.68,5.712,1.54,0.87
SME_00620,2024-09-22,22,15805.32,2130.48,6.184,1.55,0.51
SME_00620,2024-10-22,23,17411.71,2974.59,5.848,2.04,0.71
SME_00620,2024-11-21,24,14693.88,958.57,5.021,1.28,0.8
SME_00621,2023-01-01,1,103676.75,17178.27,2.772,1.61,0.55
SME_00621,2023-01-31,2,95869.95,14127.88,2.193,2.2,0.92
SME_00621,2023-03-02,3,76515.51,4252.9,2.515,2.47,0.67
SME_00621,2023-04-01,4,63964.74,4919.22,2.674,2.01,0.44
SME_00621,2023-05-01,5,46321.14,3257.21,2.715,1.12,0.88
SME_00621,2023-05-31,6,21550.02,3098.85,2.079,1.27,0.71
SME_00621,2023-06-30,7,33777.16,1987.24,2.191,1.8,0.41
SME_00621,2023-07-30,8,21256.74,3805.6,2.457,1.91,0.55
SME_00621,2023-08-29,9,19285.57,1116.58,2.402,1.02,0.98
SME_00621,2023-09-28,10,25775.88,2853.35,2.508,1.62,0.54
SME_00621,2023-10-28,11,19285.57,2134.07,2.248,2.0,0.63
SME_00621,2023-11-27,12,19892.33,3395.09,2.388,1.95,0.91
SME_00621,2023-12-27,13,24178.81,3687.23,2.251,1.82,0.42
SME_00621,2024-01-26,14,49699.62,4310.84,2.322,2.29,0.68
SME_00621,2024-02-25,15,46325.56,3889.07,2.756,1.86,0.78
SME_00621,2024-03-26,16,86025.43,9356.69,2.205,2.22,0.84
SME_00621,2024-04-25,17,99033.77,8729.51,2.098,1.24,0.62
SME_00621,2024-05-25,18,92435.03,14311.37,2.645,1.54,0.82
SME_00621,2024-06-24,19,96583.78,4693.23,2.361,2.18,0.71
SME_00621,2024-07-24,20,87273.09,13433.17,2.191,1.23,0.64
SME_00621,2024-08-23,21,81314.43,6028.0,2.277,1.93,0.65
SME_00621,2024-09-22,22,118165.16,5245.06,2.775,1.93,0.87
SME_00621,2024-10-22,23,146465.87,6662.83,2.354,2.39,0.97
SME_00621,2024-11-21,24,169528.3,28605.38,2.799,0.92,0.44
SME_00622,2023-01-01,1,109645.61,14943.56,4.282,2.23,0.64
SME_00622,2023-01-31,2,118899.6,8372.44,5.43,1.96,0.51
SME_00622,2023-03-02,3,129207.97,7032.73,4.218,1.18,0.94
SME_00622,2023-04-01,4,138472.38,19598.21,5.322,2.24,0.72
SME_00622,2023-05-01,5,84538.39,14322.51,5.016,2.16,0.87
SME_00622,2023-05-31,6,105255.12,6081.27,4.436,2.09,0.75
SME_00622,2023-06-30,7,94044.98,6910.78,5.102,1.03,0.77
SME_00622,2023-07-30,8,54697.93,2403.04,5.022,0.95,0.48
SME_00622,2023-08-29,9,43350.83,7669.94,4.423,0.81,0.92
SME_00622,2023-09-28,10,42652.15,2103.78,5.284,2.16,0.47
SME_00622,2023-10-28,11,54406.85,8157.04,4.573,2.29,0.52
SME_00622,2023-11-27,12,38223.45,4797.47,4.629,1.37,0.72
SME_00622,2023-12-27,13,14231.04,1646.12,4.789,2.18,0.79
SME_00622,2024-01-26,14,14800.29,1285.29,5.017,1.0,0.51
SME_00622,2024-02-25,15,70086.69,8005.95,4.941,1.06,0.88
SME_00622,2024-03-26,16,155086.92,25210.94,4.78,1.96,0.89
SME_00622,2024-04-25,17,120854.84,16394.14,5.364,1.29,0.88
SME_00622,2024-05-25,18,192773.47,34628.46,5.125,1.33,0.47
SME_00622,2024-06-24,19,148875.06,15576.92,4.517,1.61,0.59
SME_00622,2024-07-24,20,147802.11,23394.88,4.66,0.98,0.79
SME_00622,2024-08-23,21,130649.53,16303.52,4.673,1.14,0.76
SME_00622,2024-09-22,22,178636.32,24683.77,4.393,2.01,0.92
SME_00622,2024-10-22,23,185609.68,25215.23,4.222,1.64,0.86
SME_00622,2024-11-21,24,188700.0,12807.68,5.335,2.27,0.76
SME_00623,2023-01-01,1,118839.8,8882.24,3.714,1.56,0.51
SME_00623,2023-01-31,2,137899.81,11116.77,3.558,0.87,0.49
SME_00623,2023-03-02,3,150765.37,24767.26,3.136,1.82,0.62
SME_00623,2023-04-01,4,146622.54,6898.34,3.075,0.81,0.99
SME_00623,2023-05-01,5,115457.86,16476.0,3.548,1.15,0.7
SME_00623,2023-05-31,6,124921.95,15676.21,3.29,2.43,0.46
SME_00623,2023-06-30,7,102848.38,9685.73,3.091,1.66,0.84
SME_00623,2023-07-30,8,87643.64,12776.9,3.229,1.97,0.98
SME_00623,2023-08-29,9,25094.3,1738.74,3.045,2.37,0.42
SME_00623,2023-09-28,10,24805.32,2624.01,3.128,1.05,0.61
SME_00623,2023-10-28,11,25094.3,2736.28,3.436,1.02,0.5
SME_00623,2023-11-27,12,25883.81,2210.03,3.0,2.22,0.46
SME_00623,2023-12-27,13,47398.7,8069.35,3.056,1.55,0.58
SME_00623,2024-01-26,14,28040.79,3006.32,3.368,1.78,0.43
SME_00623,2024-02-25,15,73088.12,4103.17,3.619,1.16,0.52
SME_00623,2024-03-26,16,84465.64,3905.74,3.296,2.32,0.82
SME_00623,2024-04-25,17,127744.02,20053.48,3.528,1.33,0.93
SME_00623,2024-05-25,18,134025.84,11925.59,3.095,1.75,0.45
SME_00623,2024-06-24,19,145125.36,14284.29,3.42,1.72,0.7
SME_00623,2024-07-24,20,127556.22,8993.78,3.86,1.95,0.79
SME_00623,2024-08-23,21,138744.43,7902.02,3.267,1.44,0.8
SME_00623,2024-09-22,22,165081.27,22900.51,3.49,1.48,0.93
SME_00623,2024-10-22,23,205847.87,34950.84,3.353,1.29,0.62
SME_00623,2024-11-21,24,220034.6,11350.36,3.278,1.66,0.52
SME_00624,2023-01-01,1,28937.95,1565.4,3.44,1.88,0.75
SME_00624,2023-01-31,2,18499.28,1465.72,3.82,0.99,0.4
SME_00624,2023-03-02,3,24311.91,3656.75,3.722,1.35,0.92
SME_00624,2023-04-01,4,16111.2,2650.77,3.778,2.05,0.9
SME_00624,2023-05-01,5,19373.33,2483.82,3.101,1.11,0.66
SME_00624,2023-05-31,6,20045.8,2820.94,3.075,1.13,0.45
SME_00624,2023-06-30,7,13653.92,1613.84,3.332,0.96,0.5
SME_00624,2023-07-30,8,6754.94,761.87,3.066,2.04,0.46
SME_00624,2023-08-29,9,9323.48,1069.4,3.953,1.06,0.45
SME_00624,2023-09-28,10,7029.04,355.82,3.897,1.89,0.6
SME_00624,2023-10-28,11,23914.87,3021.23,3.298,1.97,0.61
SME_00624,2023-11-27,12,14774.67,1526.72,3.81,1.0,0.66
SME_00624,2023-12-27,13,16248.18,2872.59,3.818,2.47,0.96
SME_00624,2024-01-26,14,23036.26,3757.11,3.679,2.05,0.97
SME_00624,2024-02-25,15,37242.77,4150.0,3.513,2.2,0.9
SME_00624,2024-03-26,16,37198.75,5778.29,3.787,1.53,0.72
SME_00624,2024-04-25,17,33925.42,5919.99,3.774,1.42,0.78
SME_00624,2024-05-25,18,12847.41,969.69,3.144,1.51,0.5
SME_00624,2024-06-24,19,7036.4,417.6,3.654,2.03,0.93
SME_00624,2024-07-24,20,24162.41,3375.42,3.155,1.93,0.99
SME_00624,2024-08-23,21,21195.66,2913.33,2.947,1.17,0.64
SME_00624,2024-09-22,22,33420.42,3258.68,3.838,2.48,0.67
SME_00624,2024-10-22,23,23144.6,1684.26,3.075,1.39,0.85
SME_00624,2024-11-21,24,20664.24,889.96,3.831,2.03,0.62
SME_00625,2023-01-01,1,29732.45,4431.82,3.272,1.44,0.56
SME_00625,2023-01-31,2,31203.16,3802.11,2.857,2.0,0.83
SME_00625,2023-03-02,3,31880.74,2423.34,2.936,1.1,0.8
SME_00625,2023-04-01,4,30844.92,3658.95,2.93,1.93,0.45
SME_00625,2023-05-01,5,29679.59,3745.84,2.815,2.45,0.67
SME_00625,2023-05-31,6,34890.74,2303.89,2.708,1.27,0.86
SME_00625,2023-06-30,7,30761.09,3155.58,2.758,2.37,0.62
SME_00625,2023-07-30,8,28270.73,2378.25,2.97,0.85,0.72
SME_00625,2023-08-29,9,21650.71,3530.94,3.221,2.29,0.82
SME_00625,2023-09-28,10,22893.06,3070.97,3.043,1.73,0.87
SME_00625,2023-10-28,11,14817.63,2060.57,3.437,2.35,0.6
SME_00625,2023-11-27,12,24524.02,2309.33,3.431,1.2,0.48
SME_00625,2023-12-27,13,11652.46,1359.8,2.593,1.15,0.88
SME_00625,2024-01-26,14,7257.04,656.43,3.394,1.77,0.41
SME_00625,2024-02-25,15,11498.76,1873.4,3.184,0.82,0.4
SME_00625,2024-03-26,16,10284.47,668.02,3.255,2.22,0.53
SME_00625,2024-04-25,17,9414.81,1600.95,3.039,2.05,0.83
SME_00625,2024-05-25,18,7257.04,1158.1,3.455,2.47,0.72
SME_00625,2024-06-24,19,12668.72,1752.84,3.274,1.31,0.75
SME_00625,2024-07-24,20,8973.06,591.58,2.763,1.43,0.83
SME_00625,2024-08-23,21,6494.48,986.37,3.391,2.23,0.51
SME_00625,2024-09-22,22,6419.69,668.18,3.201,2.01,0.64
SME_00625,2024-10-22,23,14707.84,1984.36,2.631,1.9,0.71
SME_00625,2024-11-21,24,6698.81,303.59,2.618,1.14,0.61
SME_00626,2023-01-01,1,47270.22,6942.88,2.868,1.16,0.87
SME_00626,2023-01-31,2,77984.86,11004.28,2.471,2.05,0.8
SME_00626,2023-03-02,3,119816.04,7334.93,2.946,1.09,0.47
SME_00626,2023-04-01,4,82093.25,5591.44,2.544,1.01,0.93
SME_00626,2023-05-01,5,88806.21,13278.1,2.75,1.72,0.89
SME_00626,2023-05-31,6,98954.54,10734.38,3.074,1.52,0.61
SME_00626,2023-06-30,7,83627.43,8913.39,2.533,1.67,0.76
SME_00626,2023-07-30,8,102668.95,9721.92,2.996,1.55,0.66
SME_00626,2023-08-29,9,125073.9,17744.96,2.833,1.89,0.89
SME_00626,2023-09-28,10,117913.79,12243.75,3.166,1.1,0.76
SME_00626,2023-10-28,11,100896.86,16632.25,2.861,1.72,0.71
SME_00626,2023-11-27,12,97325.85,11288.22,2.944,2.28,0.97
SME_00626,2023-12-27,13,63204.66,7085.43,3.045,1.7,0.56
SME_00626,2024-01-26,14,103608.2,12948.37,3.205,0.98,0.44
SME_00626,2024-02-25,15,95252.34,16260.32,3.123,1.83,0.88
SME_00626,2024-03-26,16,93941.13,12022.81,3.02,2.34,0.64
SME_00626,2024-04-25,17,133855.64,10430.55,2.957,1.39,0.43
SME_00626,2024-05-25,18,133927.68,8256.22,2.537,1.73,0.47
SME_00626,2024-06-24,19,171808.1,22076.03,3.084,1.64,0.84
SME_00626,2024-07-24,20,172187.28,25968.63,2.655,2.26,0.96
SME_00626,2024-08-23,21,129365.74,13416.62,2.772,1.12,0.75
SME_00626,2024-09-22,22,141635.8,9681.86,2.79,2.11,0.8
SME_00626,2024-10-22,23,143076.9,9503.25,2.823,1.6,0.52
SME_00626,2024-11-21,24,201111.21,24980.81,2.881,1.36,0.52
SME_00627,2023-01-01,1,212212.0,22371.79,2.14,1.44,0.51
SME_00627,2023-01-31,2,230631.51,31554.12,2.326,1.6,0.96
SME_00627,2023-03-02,3,239791.79,18836.34,2.433,2.29,0.54
SME_00627,2023-04-01,4,264473.53,12895.32,2.714,1.7,0.94
SME_00627,2023-05-01,5,206907.46,11948.17,2.524,1.55,0.58
SME_00627,2023-05-31,6,253083.47,30979.99,2.659,1.64,0.87
SME_00627,2023-06-30,7,241232.41,28035.37,2.341,1.42,0.71
SME_00627,2023-07-30,8,32580.09,5332.37,2.515,0.98,0.84
SME_00627,2023-08-29,9,31586.32,4320.79,2.23,2.14,0.83
SME_00627,2023-09-28,10,63846.8,4210.89,2.736,1.13,0.81
SME_00627,2023-10-28,11,172114.42,8282.14,2.292,1.6,0.83
SME_00627,2023-11-27,12,121276.73,15300.32,2.816,1.75,0.58
SME_00627,2023-12-27,13,59874.4,3375.39,2.491,2.46,0.55
SME_00627,2024-01-26,14,51680.48,7690.41,2.379,0.85,0.5
SME_00627,2024-02-25,15,36288.86,5777.22,2.379,1.18,0.87
SME_00627,2024-03-26,16,92501.95,5757.39,2.815,1.2,0.89
SME_00627,2024-04-25,17,251577.81,14921.78,2.261,1.14,0.48
SME_00627,2024-05-25,18,256832.31,19801.24,2.731,2.07,0.58
SME_00627,2024-06-24,19,366884.87,56985.34,2.422,2.06,0.74
SME_00627,2024-07-24,20,288710.5,51651.27,2.62,2.05,0.91
SME_00627,2024-08-23,21,251898.77,27408.77,2.22,1.42,0.81
SME_00627,2024-09-22,22,171858.08,12901.74,2.464,1.03,0.47
SME_00627,2024-10-22,23,287104.97,32631.62,2.573,1.49,0.75
SME_00627,2024-11-21,24,229843.46,24770.32,2.402,0.84,0.91
SME_00628,2023-01-01,1,99203.61,10174.94,4.47,0.82,0.48
SME_00628,2023-01-31,2,132750.94,10468.28,3.624,0.88,0.96
SME_00628,2023-03-02,3,156194.47,18028.67,3.875,1.9,0.6
SME_00628,2023-04-01,4,107740.26,11212.05,3.993,2.35,0.96
SME_00628,2023-05-01,5,50104.77,7170.8,3.911,1.62,0.73
SME_00628,2023-05-31,6,21552.79,3840.1,3.996,1.5,0.44
SME_00628,2023-06-30,7,19593.45,2466.84,3.82,2.41,0.45
SME_00628,2023-07-30,8,35038.71,5962.49,4.204,2.39,0.7
SME_00628,2023-08-29,9,47362.21,6929.27,4.267,1.55,0.67
SME_00628,2023-09-28,10,40728.86,5350.38,4.415,1.61,0.88
SME_00628,2023-10-28,11,92294.42,12070.22,4.506,1.81,0.95
SME_00628,2023-11-27,12,190572.49,31010.51,4.476,1.59,0.77
SME_00628,2023-12-27,13,203607.7,27040.44,4.657,1.68,0.5
SME_00628,2024-01-26,14,223634.7,23331.01,3.524,2.06,0.8
SME_00628,2024-02-25,15,203876.53,19344.29,3.859,2.36,0.62
SME_00628,2024-03-26,16,288381.04,33930.86,4.088,1.92,0.99
SME_00628,2024-04-25,17,208272.51,26009.93,3.562,2.34,0.5
SME_00628,2024-05-25,18,254013.96,29372.43,3.992,2.25,0.98
SME_00628,2024-06-24,19,225110.08,28937.99,3.981,1.71,0.56
SME_00628,2024-07-24,20,238810.01,29280.51,4.058,1.96,0.76
SME_00628,2024-08-23,21,211381.59,9141.46,3.965,1.26,0.45
SME_00628,2024-09-22,22,195459.17,26374.21,4.409,1.93,0.54
SME_00628,2024-10-22,23,161513.31,6692.44,4.722,2.02,0.54
SME_00628,2024-11-21,24,222023.61,18498.55,4.636,1.23,0.46
SME_00629,2023-01-01,1,85004.53,9858.59,5.164,1.97,0.95
SME_00629,2023-01-31,2,106385.13,16505.43,4.674,1.89,0.8
SME_00629,2023-03-02,3,115997.68,19714.19,5.206,1.77,0.9
SME_00629,2023-04-01,4,104830.47,18755.94,5.755,1.83,1.0
SME_00629,2023-05-01,5,124722.04,6694.41,4.772,1.79,0.82
SME_00629,2023-05-31,6,144007.36,9824.66,5.552,2.29,0.91
SME_00629,2023-06-30,7,98117.13,15489.6,5.45,0.86,0.7
SME_00629,2023-07-30,8,103870.52,16123.69,5.187,1.26,0.41
SME_00629,2023-08-29,9,111431.26,8405.36,4.336,0.92,0.63
SME_00629,2023-09-28,10,86000.74,9036.4,5.476,1.72,0.87
SME_00629,2023-10-28,11,79807.51,8974.14,4.343,2.43,0.95
SME_00629,2023-11-27,12,64318.48,8552.55,4.644,1.03,0.93
SME_00629,2023-12-27,13,50385.35,4806.35,4.644,2.03,0.75
SME_00629,2024-01-26,14,22354.64,3675.66,4.653,1.38,0.7
SME_00629,2024-02-25,15,31170.98,3848.46,4.944,1.28,0.75
SME_00629,2024-03-26,16,31171.52,3632.26,5.093,2.4,0.7
SME_00629,2024-04-25,17,18874.0,3158.6,5.84,1.81,0.84
SME_00629,2024-05-25,18,15570.83,1539.47,5.632,1.39,0.41
SME_00629,2024-06-24,19,24086.13,2371.72,5.761,1.6,0.83
SME_00629,2024-07-24,20,21769.49,1764.44,5.156,1.35,0.81
SME_00629,2024-08-23,21,13934.67,1794.11,4.782,1.27,0.63
SME_00629,2024-09-22,22,13774.2,1749.78,4.827,1.54,0.41
SME_00629,2024-10-22,23,31157.05,4854.06,5.157,1.52,0.51
SME_00629,2024-11-21,24,43647.17,5754.11,5.198,1.53,0.77
SME_00630,2023-01-01,1,59703.5,9342.41,2.418,2.38,0.64
SME_00630,2023-01-31,2,75281.15,7836.54,2.173,1.88,0.54
SME_00630,2023-03-02,3,65295.95,4075.96,2.33,1.75,0.44
SME_00630,2023-04-01,4,84640.25,13251.75,2.032,1.09,0.72
SME_00630,2023-05-01,5,121851.39,13041.19,2.21,1.4,0.47
SME_00630,2023-05-31,6,115509.67,5322.57,1.993,1.94,0.41
SME_00630,2023-06-30,7,95712.1,10024.72,2.262,1.74,0.76
SME_00630,2023-07-30,8,81343.09,14029.05,2.079,2.18,0.61
SME_00630,2023-08-29,9,110372.79,17195.55,1.93,1.23,0.63
SME_00630,2023-09-28,10,123447.37,9261.56,2.131,2.17,0.49
SME_00630,2023-10-28,11,162116.61,22453.92,1.941,1.92,0.98
SME_00630,2023-11-27,12,152620.28,19486.08,1.997,1.68,0.6
SME_00630,2023-12-27,13,190604.24,11196.46,2.051,1.88,0.68
SME_00630,2024-01-26,14,202208.66,30214.17,1.892,2.29,0.99
SME_00630,2024-02-25,15,186525.2,33252.4,2.012,1.64,0.55
SME_00630,2024-03-26,16,181121.27,8651.22,1.869,1.2,0.99
SME_00630,2024-04-25,17,170490.59,14441.18,1.881,1.62,0.94
SME_00630,2024-05-25,18,201954.73,36161.11,2.36,0.91,0.49
SME_00630,2024-06-24,19,191043.46,10967.68,1.851,1.4,0.49
SME_00630,2024-07-24,20,180135.45,10855.61,2.121,1.15,0.4
SME_00630,2024-08-23,21,150637.53,21569.73,2.354,2.37,0.51
SME_00630,2024-09-22,22,177776.59,23851.84,1.837,1.59,0.66
SME_00630,2024-10-22,23,195380.47,32796.84,1.953,1.22,0.52
SME_00630,2024-11-21,24,186242.83,25360.77,1.826,0.91,0.5
SME_00631,2023-01-01,1,32172.54,5733.81,2.696,1.6,0.44
SME_00631,2023-01-31,2,39955.05,5544.68,3.025,1.37,0.84
SME_00631,2023-03-02,3,56271.93,6522.61,2.698,2.02,0.77
SME_00631,2023-04-01,4,42628.56,4882.51,2.543,2.24,0.66
SME_00631,2023-05-01,5,14200.85,2419.72,2.83,1.59,0.99
SME_00631,2023-05-31,6,13811.96,1260.18,2.393,1.19,0.85
SME_00631,2023-06-30,7,13280.73,1378.61,2.745,1.58,0.53
SME_00631,2023-07-30,8,12749.5,810.73,3.009,1.83,0.59
SME_00631,2023-08-29,9,17794.24,1051.94,2.854,1.84,0.91
SME_00631,2023-09-28,10,13226.24,634.25,2.623,2.44,0.74
SME_00631,2023-10-28,11,12360.62,752.65,2.523,2.12,0.55
SME_00631,2023-11-27,12,12749.5,902.41,2.633,2.09,0.65
SME_00631,2023-12-27,13,13533.17,1068.22,2.749,2.3,0.52
SME_00631,2024-01-26,14,13811.96,1207.14,3.156,2.11,0.56
SME_00631,2024-02-25,15,14200.85,1227.72,2.463,0.97,0.57
SME_00631,2024-03-26,16,14343.19,1313.13,3.176,1.71,0.95
SME_00631,2024-04-25,17,14200.85,891.74,2.68,2.36,0.58
SME_00631,2024-05-25,18,13811.96,1704.13,3.131,1.65,0.72
SME_00631,2024-06-24,19,13280.73,1309.13,3.074,1.48,0.65
SME_00631,2024-07-24,20,21045.91,1183.64,2.754,0.94,0.56
SME_00631,2024-08-23,21,48935.68,3585.24,2.487,1.74,0.94
SME_00631,2024-09-22,22,64374.99,10076.48,2.858,2.47,0.55
SME_00631,2024-10-22,23,49971.36,8816.08,2.587,1.42,0.69
SME_00631,2024-11-21,24,70553.95,5999.65,2.597,1.6,0.89
SME_00632,2023-01-01,1,78446.92,6574.99,1.163,2.28,0.93
SME_00632,2023-01-31,2,170997.54,8437.62,1.406,2.3,0.84
SME_00632,2023-03-02,3,125954.58,10338.62,1.325,2.31,0.8
SME_00632,2023-04-01,4,20601.43,2145.94,1.449,0.8,0.56
SME_00632,2023-05-01,5,143354.47,25715.43,1.363,1.45,0.83
SME_00632,2023-05-31,6,57348.27,10195.45,1.352,1.4,0.81
SME_00632,2023-06-30,7,177649.04,30866.61,1.283,1.33,0.78
SME_00632,2023-07-30,8,53634.16,6412.95,1.268,1.31,0.72
SME_00632,2023-08-29,9,25121.9,3996.68,1.469,1.47,0.9
SME_00632,2023-09-28,10,17549.37,955.51,1.197,1.81,0.81
SME_00632,2023-10-28,11,54660.08,2996.49,1.341,1.38,0.92
SME_00632,2023-11-27,12,67785.81,2838.37,1.413,1.08,0.93
SME_00632,2023-12-27,13,19075.4,2947.19,1.309,0.9,0.42
SME_00632,2024-01-26,14,19838.42,1497.9,1.392,1.54,0.72
SME_00632,2024-02-25,15,45986.13,4165.25,1.243,1.79,0.86
SME_00632,2024-03-26,16,20601.43,893.71,1.131,0.96,0.91
SME_00632,2024-04-25,17,43612.23,2024.61,1.406,2.28,0.95
SME_00632,2024-05-25,18,100352.13,15288.11,1.288,1.58,0.7
SME_00632,2024-06-24,19,188983.61,9716.11,1.431,0.8,0.42
SME_00632,2024-07-24,20,20300.4,887.35,1.465,2.49,0.58
SME_00632,2024-08-23,21,17753.82,1933.73,1.259,2.34,0.9
SME_00632,2024-09-22,22,57275.78,9477.65,1.28,1.17,0.76
SME_00632,2024-10-22,23,23670.13,4078.7,1.454,1.54,0.59
SME_00632,2024-11-21,24,18312.39,2216.51,1.411,1.13,0.94
SME_00633,2023-01-01,1,15067.55,1762.57,3.447,1.75,0.93
SME_00633,2023-01-31,2,8905.94,768.26,4.053,0.91,0.72
SME_00633,2023-03-02,3,12183.12,567.74,3.108,2.18,0.84
SME_00633,2023-04-01,4,11225.92,692.79,4.115,2.29,0.55
SME_00633,2023-05-01,5,6275.91,743.72,3.95,1.87,0.46
SME_00633,2023-05-31,6,17416.51,2174.67,3.29,1.56,0.64
SME_00633,2023-06-30,7,18056.06,3183.62,4.125,1.12,0.91
SME_00633,2023-07-30,8,23630.45,2023.97,3.276,1.57,0.57
SME_00633,2023-08-29,9,32420.47,2673.25,3.681,1.86,0.77
SME_00633,2023-09-28,10,32118.99,5441.92,3.795,1.37,0.46
SME_00633,2023-10-28,11,46327.84,5461.07,3.688,1.44,0.97
SME_00633,2023-11-27,12,48230.55,6068.08,3.33,0.81,0.74
SME_00633,2023-12-27,13,51077.99,5377.45,4.148,1.64,0.91
SME_00633,2024-01-26,14,58395.49,3485.55,3.581,1.4,0.42
SME_00633,2024-02-25,15,45805.43,5754.68,3.684,1.57,0.46
SME_00633,2024-03-26,16,50669.08,5167.04,4.146,1.27,0.63
SME_00633,2024-04-25,17,50278.63,2025.52,3.676,2.28,0.81
SME_00633,2024-05-25,18,55256.16,8067.66,3.13,1.1,0.75
SME_00633,2024-06-24,19,53157.28,3814.96,3.435,0.87,0.66
SME_00633,2024-07-24,20,44793.07,3395.36,3.124,1.03,0.64
SME_00633,2024-08-23,21,45665.37,3762.45,3.541,1.49,0.76
SME_00633,2024-09-22,22,42583.79,7085.42,3.823,2.23,0.51
SME_00633,2024-10-22,23,46616.33,3789.32,4.064,1.93,0.68
SME_00633,2024-11-21,24,55402.72,7679.99,3.095,1.35,0.87
SME_00634,2023-01-01,1,34185.55,4866.95,4.106,1.12,0.47
SME_00634,2023-01-31,2,40471.54,6854.23,3.752,1.22,0.83
SME_00634,2023-03-02,3,34674.78,1751.32,4.09,2.18,0.93
SME_00634,2023-04-01,4,54242.18,7107.37,4.337,0.84,0.53
SME_00634,2023-05-01,5,56257.13,6873.26,4.492,1.94,0.65
SME_00634,2023-05-31,6,75562.85,13326.45,3.791,1.38,0.8
SME_00634,2023-06-30,7,65283.02,8929.83,3.909,0.9,0.74
SME_00634,2023-07-30,8,46985.41,6945.26,4.408,1.86,0.86
SME_00634,2023-08-29,9,52705.61,2476.64,4.405,0.89,0.86
SME_00634,2023-09-28,10,42791.33,7013.08,4.515,1.39,0.99
SME_00634,2023-10-28,11,16651.97,2023.61,3.869,1.1,0.5
SME_00634,2023-11-27,12,21317.17,1358.42,3.774,2.31,0.64
SME_00634,2023-12-27,13,8982.63,932.22,4.281,2.36,0.7
SME_00634,2024-01-26,14,9464.48,1104.82,4.192,2.42,0.6
SME_00634,2024-02-25,15,7008.09,1007.19,4.088,1.74,0.6
SME_00634,2024-03-26,16,21404.15,2098.69,4.14,1.83,0.62
SME_00634,2024-04-25,17,27896.52,2879.32,4.399,0.81,0.76
SME_00634,2024-05-25,18,37089.24,4211.81,4.127,1.83,0.88
SME_00634,2024-06-24,19,34915.08,4216.05,4.713,1.87,0.5
SME_00634,2024-07-24,20,35902.08,5482.5,4.173,2.49,0.85
SME_00634,2024-08-23,21,41194.16,4520.4,3.653,1.77,0.46
SME_00634,2024-09-22,22,32460.35,4761.34,3.938,2.18,0.81
SME_00634,2024-10-22,23,30910.58,4028.09,4.558,1.19,0.87
SME_00634,2024-11-21,24,34132.98,2726.5,4.498,1.68,0.8
SME_00635,2023-01-01,1,30787.34,1762.36,3.906,0.95,0.97
SME_00635,2023-01-31,2,31352.76,3300.83,4.273,1.31,0.68
SME_00635,2023-03-02,3,35060.93,3798.46,4.221,2.17,0.7
SME_00635,2023-04-01,4,34829.72,2694.65,4.218,1.55,0.58
SME_00635,2023-05-01,5,28169.7,4834.54,4.483,1.13,0.87
SME_00635,2023-05-31,6,25216.78,1949.05,4.426,2.35,0.86
SME_00635,2023-06-30,7,23510.42,3269.69,3.917,0.97,0.49
SME_00635,2023-07-30,8,16424.34,2871.8,4.747,2.26,0.55
SME_00635,2023-08-29,9,12525.53,1964.04,4.201,1.71,0.75
SME_00635,2023-09-28,10,23578.34,2168.95,3.7,1.64,0.7
SME_00635,2023-10-28,11,24247.0,2705.0,3.83,1.04,0.96
SME_00635,2023-11-27,12,23705.47,1580.05,4.06,1.31,0.79
SME_00635,2023-12-27,13,29794.47,2871.87,4.663,1.44,0.54
SME_00635,2024-01-26,14,34035.58,5608.34,4.281,1.46,0.94
SME_00635,2024-02-25,15,35773.0,1529.47,3.699,1.84,0.91
SME_00635,2024-03-26,16,40727.57,6619.59,4.82,2.17,0.92
SME_00635,2024-04-25,17,41327.6,3547.79,4.165,1.34,0.49
SME_00635,2024-05-25,18,40167.67,3474.05,4.828,2.45,0.49
SME_00635,2024-06-24,19,37463.85,2582.53,4.741,1.3,0.65
SME_00635,2024-07-24,20,33968.81,5716.11,3.732,1.56,0.7
SME_00635,2024-08-23,21,31823.65,5483.59,4.067,1.64,0.41
SME_00635,2024-09-22,22,34307.46,6121.47,3.958,2.38,0.64
SME_00635,2024-10-22,23,34202.65,2919.57,4.885,2.11,0.52
SME_00635,2024-11-21,24,31776.22,3673.82,4.521,1.78,0.95
SME_00636,2023-01-01,1,161803.66,24808.66,2.904,1.12,0.9
SME_00636,2023-01-31,2,205558.84,17935.97,3.331,1.06,0.88
SME_00636,2023-03-02,3,150254.4,8976.39,2.937,1.86,0.66
SME_00636,2023-04-01,4,159682.0,17059.88,3.154,2.15,0.9
SME_00636,2023-05-01,5,96282.29,17277.12,2.819,1.35,0.94
SME_00636,2023-05-31,6,66260.59,7062.61,3.585,1.21,0.64
SME_00636,2023-06-30,7,58105.96,2328.27,3.004,2.02,0.83
SME_00636,2023-07-30,8,31097.01,3106.29,2.715,1.02,0.55
SME_00636,2023-08-29,9,17874.61,2882.81,2.759,2.12,0.67
